trip_id,time,speed,Number_of_trips
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1435_0,0.313888889,15.490885117166664,291.0
NORMAL_299_Katraj To Bhosarigaon_Up-1230_0,0.31388889,35.860908727875,203.0
NORMAL_2_Naregaon To Shivaji Nagar_Up-0900_0,0.314166667,1.828112553,1.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1420_0,0.314444445,25.22712091,373.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1415_0,0.314444445,25.22712091,373.0
NORMAL_348_Pune Station To Nigdi_Up-1430_0,0.315000002,30.718240528357143,526.0
NORMAL_152_MNP To Dhanori / KamalPark Via Lohagaon_Up-1435_0,0.316944447,32.657717877625,451.0
NORMAL_63_Swargate To Kalyaninagar_Up-1350_0,0.3175,27.043010236555556,234.0
NORMAL_13_Shivajinagar To Upper Depot_Down-1405_0,0.31833333399999997,15.788905217499998,296.0
NORMAL_13_Shivajinagar To Upper Depot_Down-1425_0,0.31833333399999997,15.788905217499998,296.0
NORMAL_94_Kothrud Depot To Pune Station_Up-1430_0,0.318888888,27.735677729588232,593.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1410_0,0.31888889,22.565536123076924,513.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1405_0,0.31888889,22.565536123076924,513.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1400_0,0.31888889,22.565536123076924,513.0
NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1430_0,0.319166667,24.073833558500002,434.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-1430_0,0.320000001,32.04987797,47.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1320_0,0.320555556,23.3625802252,390.0
NORMAL_5_Swargate To Pune Station_Up-0910_0,0.32222222100000003,38.520600984,107.0
NORMAL_197_Kothrud Depot To Hadapsar Gadital_Down-1315_0,0.323055555,26.514239509636365,564.0
NORMAL_113_Appa Balawant Chowk To Pimplegurav Via Medi Point Mayurnagri_Up-1345_0,0.323611111,30.1152255455,169.0
NORMAL_67_Swargate To Kharadi_UP-1330_0,0.324999998,30.12063156125,427.0
NORMAL_203_Pune Station To Bhekarai Depot_Down-1405_0,0.325000001,33.26524594866667,652.0
NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-1430_0,0.325833332,32.41009084346154,453.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1340_0,0.327777779,17.124451740545457,484.0
NORMAL_154_Pune Station To Vishrantwadi_Up-1415_0,0.328333332,28.839830880333334,346.0
NORMAL_168_Ma Na Pa To Keshavnagar_Up-1330_0,0.328888886,22.0132285128,55.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1430_0,0.329444445,28.231070026624998,624.0
NORMAL_30_Marketyard To Ghotawade Phata_Up-1425_0,0.32972222100000004,23.079260112,565.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1435_0,0.329722222,20.49076064909091,82.0
NORMAL_284_Bhakti Shakti To Kothrud Depot_Down-1320_0,0.329999999,19.543477853000002,668.0
NORMAL_337_Swargate To Bhakti Shakti_Up-1320_0,0.330833334,29.290387812142857,471.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1345_0,0.330833336,26.693398257888887,430.0
NORMAL_174_NDA 10 No Gate Bus Stand To Pune Station_Down-1400_0,0.331388886,25.984615963421053,698.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1250_0,0.331944446,30.872968021333335,179.0
NORMAL_2_Katraj To Shivajinagar_Up-1430_0,0.333055555,26.175429658749998,707.0
NORMAL_2_Katraj To Shivajinagar_Up-1355_0,0.333611113,25.828091099625,816.0
NORMAL_VJR6_Bhosari To Hinjawadi Maan Phase 3_Up-1410_0,0.33388889,35.079343536875,351.0
NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1320_0,0.33416666500000003,40.989674999,393.0
NORMAL_144D_Kumbare Park To Pune Station_Up-1340_0,0.334166667,21.915312960599998,516.0
NORMAL_146_Pune Station To Gokhalenagar_Up-1430_0,0.334444446,26.039738966666665,385.0
NORMAL_324_Bhosari To Hinjawadi Maan Phase 3_Up-1400_0,0.334722224,33.87455088714286,333.0
NORMAL_164_Swargate To Vimannagar_UP-1430_0,0.335555556,17.338104633363635,259.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-1415_0,0.336388888,28.864776794705882,367.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1255_0,0.336388888,35.370038031,366.0
NORMAL_376_Bhakti Shakti To Warje Malwadi_Down-1330_0,0.33638888899999997,22.823427973066668,548.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1350_0,0.336944447,25.855877794499996,423.0
NORMAL_372_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1405_0,0.337222223,32.94254297177778,235.0
NORMAL_71_Kothrud Depot To Sukhsagarnagar_Up-1430_0,0.338055556,32.74929836573333,634.0
NORMAL_368_Nigdi To Kamshet_Up-1410_0,0.338333334,45.63857834545455,188.0
NORMAL_146_Pune Station To Gokhalenagar_Up-1400_0,0.33861111,23.202983545916666,385.0
NORMAL_204_Chinchwad Gaon to  Bhekrainagar_Down-1335_0,0.33861111099999996,24.830320085833335,476.0
NORMAL_149_Shewalwadi To Pimprigaon_Up-1305_0,0.338611111,37.80341176347826,458.0
NORMAL_323_Ma Na Pa To Chikhali_Up-1415_0,0.339166667,30.851115866249998,760.0
NORMAL_103_Katraj To Kothrud Depot_Up-1330_0,0.339444443,24.234590734176468,743.0
NORMAL_348_Pune Station To Nigdi_Up-1325_0,0.339722221,34.357013730625,527.0
NORMAL_71_Sukhsagarnagar To Kothrud Depot_Down-1350_0,0.339722222,25.984845315476193,969.0
NORMAL_52_Swargate To Khanapur_Up-1430_0,0.341666668,26.126062683249998,383.0
NORMAL_337_Swargate To Bhakti Shakti_Up-1430_0,0.342777775,29.582400240000002,771.0
NORMAL_118_Venutai Chavan College To Swargate_Down-1410_0,0.342777777,24.663327461058824,438.0
NORMAL_190_Hadapsar Gadital To Fursungi_Up-0910_0,0.342777777,50.43171769333333,100.0
NORMAL_103_Katraj To Hinjawadi - Maan Phase 3_Up-1430_0,0.34277778000000003,24.843287954705882,649.0
NORMAL_50_Sinhagad To Shaniwarwada_Down-1335_0,0.343333333,28.002606181578944,612.0
NORMAL_37_Sahkarnagar To Na Ta Wadi_Up-1410_0,0.343611111,14.938079396428572,265.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-1330_0,0.34388889,44.02167341526316,52.0
NORMAL_169_Ma Na Pa To Keshavnagar (Vai Koregaon Park)_Up-1425_0,0.34388889,26.38002882142857,140.0
NORMAL_203_Bhekarai Depot To Pune station_Up-1345_0,0.344166668,26.398057234461536,500.0
NORMAL_11_Marketyard To Pimplegurav_Up-1315_0,0.344444445,28.448525715238095,287.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1435_0,0.345555555,28.611590700714284,286.0
NORMAL_301_Katraj To Shewalwadi_Up-1430_0,0.346666667,26.934257582666667,716.0
NORMAL_177_Pune Station To Salunke Vihar_Up-1350_0,0.346666667,26.252755426666667,244.0
NORMAL_233_Marketyard To ST Stand Paud_Up-1430_0,0.34750000200000003,23.010670146705884,356.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1300_0,0.347777778,35.9827865625,93.0
NORMAL_282_Bhosari Terminal To Warje Malwadi_Down-1320_0,0.347777779,25.790935162222222,696.0
NORMAL_VJR2_Kesnand Phata To Warje Malwadi_Down-1340_0,0.348333333,24.25504305235294,903.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1430_0,0.348611111,36.56146955444444,342.0
NORMAL_301A_Katraj To Hadapsar Gadital_Up-1415_0,0.34861111300000003,39.5559138476,1142.0
NORMAL_29_Swargate To Alandi_Up-1315_0,0.349166667,38.706819108846155,536.0
NORMAL_180_Bhekrainagar To Na Ta Wadi_Down-1350_0,0.34999999800000003,26.327221591875,557.0
NORMAL_13_Upper Depot To Shivajinagar_Up-1425_0,0.35,30.651778141833333,822.0
NORMAL_13_Upper Depot To Shivajinagar_Up-1410_0,0.35,30.651778141833333,822.0
NORMAL_57_Pune Station To Vadgaon Bk_Up-1410_0,0.350000001,25.1633106747,377.0
NORMAL_VJR6_Bhosari To Hinjawadi Maan Phase 3_Up-1340_0,0.350277779,34.76972717588235,376.0
NORMAL_38_Dhankawadi To Na Ta Wadi_Up-1425_0,0.350277781,21.64627380085714,705.0
NORMAL_27_Bharati Vidyapeeth To Shivajinagar_Up-0910_0,0.351111112,29.793879070000003,68.0
NORMAL_305_Nigdi To Vadgaon Mawal_Up-1415_0,0.351666664,48.56174124692307,231.0
NORMAL_140_Upper Depot To Pune Station_Up-1430_0,0.351944445,30.075067653,299.0
NORMAL_195_Hadapsar Gadital To Holkarwadi_Up-1430_0,0.353333334,28.596235953933334,20.0
NORMAL_358_Bhosari To Rajgurunagar_Up-1430_0,0.353888888,35.1835908991875,137.0
NORMAL_185_Hadapsar Gadital To Wagholi Kesnand_Up-1430_0,0.353888889,32.542263299,39.0
NORMAL_120_Mhalunge MIDC To Bhosari_Down-0910_0,0.35388888900000004,29.477925981428573,9.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1345_0,0.355277779,25.7485453256,490.0
NORMAL_181_Na Ta Wadi To Kondhwa Kh_Up-1350_0,0.356111112,32.3808867547,210.0
NORMAL_144_Pune Station To Kothrud Stand_Down-1400_0,0.357499998,22.568488217875,764.0
NORMAL_29_Swargate To Alandi_Up-1430_0,0.358333334,25.285051466818178,259.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-1350_0,0.358611111,40.74159539826087,861.0
NORMAL_148_Shewalwadi To Pimple Gurav_Up-1425_0,0.358611112,25.997719784999997,467.0
NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1430_0,0.359722223,39.05438955175,530.0
NORMAL_119_Ma Na Pa To Alandi_Up-1335_0,0.36,37.33128090730769,539.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1340_0,0.361111111,21.174507170625,576.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1430_0,0.363055556,27.602488655500004,471.0
NORMAL_234_Ma Na Pa To Kharadi Gaon_Up-1345_0,0.363333333,26.71936149533333,423.0
NORMAL_299_Katraj To Bhosarigaon_Up-1355_0,0.36416666599999997,26.1389497275,698.0
NORMAL_305_Nigdi To Vadgaon Mawal_Up-1345_0,0.36722222,45.02012340461538,193.0
NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1425_0,0.368333334,37.34769488190476,551.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1430_0,0.368888888,24.58862183886667,382.0
NORMAL_103_Kothrud Depot To Katraj_Down-1355_0,0.369444445,25.917702950555555,830.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1425_0,0.369444447,28.770171392142856,454.0
NORMAL_103_Kothrud Depot To Katraj_Down-1415_0,0.369722223,31.394777645454543,904.0
NORMAL_197_Hadapsar Gadital To Kothrud Depot_Up-1320_0,0.37,22.100051600631577,797.0
NORMAL_VJR3_Hadapsar Gadital To Kothrud Depot_Down-1310_0,0.370277778,27.2170422008125,731.0
NORMAL_180_Bhekrainagar To Na Ta Wadi_Down-1420_0,0.371388887,28.574186681875002,515.0
NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1430_0,0.372777778,32.21919962938889,599.0
NORMAL_2_Katraj To Shivajinagar_Up-1425_0,0.372777778,27.657608173894733,888.0
NORMAL_155_Pune Station To Lohgaon (Via Dhanori)_Up-1340_0,0.37277778100000003,29.80471430755,84.0
NORMAL_103_Hinjawadi - Maan Phase 3 To Katraj_Down-1255_0,0.373055555,21.24869697135714,713.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1415_0,0.373055556,20.0159331854,568.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-1335_0,0.37388888800000003,26.12347284664286,650.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1350_0,0.37388889,21.411270974714284,526.0
NORMAL_119_Ma Na Pa To Alandi_Up-1430_0,0.374444447,28.787644870263158,495.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-1315_0,0.37472222,38.07682379,916.0
NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1340_0,0.374722222,29.72043156018182,772.0
NORMAL_140_Upper Depot To Pune Station_Up-1420_0,0.37499999900000003,31.2325711144,367.0
NORMAL_140_Upper Depot To Pune Station_Up-1410_0,0.37499999900000003,31.2325711144,367.0
NORMAL_140_Upper Depot To Pune Station_Up-1400_0,0.37499999900000003,31.2325711144,367.0
NORMAL_139_Bhakti Shakti To Shewalwadi_Down-1330_0,0.375277776,27.830439848,652.0
NORMAL_110_Ma Na Pa To Ma Na Pa_Round-1350_0,0.376666666,23.26935737526667,652.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1345_0,0.3775,37.73686510830435,397.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1425_0,0.378055555,28.198881845,747.0
NORMAL_148_Bhekhrainagar To Pimplegurav_Up-1235_0,0.37861111,30.597881016333336,175.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1420_0,0.38027778,28.570303494666668,515.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1330_0,0.38111111200000003,15.92452373353846,693.0
NORMAL_7A_Hadapsar Gadital To Uruli Kanchan_Up-1425_0,0.381944444,51.404620445999996,254.0
NORMAL_324_Bhosari To Hinjawadi Maan Phase 3_Up-1350_0,0.382777779,33.52789200470588,401.0
NORMAL_5_Swargate To Pune Station_Up-0905_0,0.384166665,38.65828891583333,132.0
NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1430_0,0.385277779,27.027877900799997,601.0
NORMAL_162_Pune Station To Kendurgaon_Up-1430_0,0.385555557,45.12385484833334,340.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1350_0,0.385833336,26.24348416057143,504.0
NORMAL_216_Bharati Vidyapeeth To Bharati Vidyapeeth_Round-1425_0,0.386666667,21.86683021246154,545.0
NORMAL_14_Kesnand Phata To Dhayari Maruti Mandir_Down-1335_0,0.38694444499999997,29.72768995157143,777.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1315_0,0.386944445,28.21601712285,744.0
NORMAL_177_Pune Station To Salunke Vihar_Up-1430_0,0.387499998,20.460837621181817,250.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1425_0,0.389722225,30.03917800609091,487.0
NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1420_0,0.390555555,28.553067715,433.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1350_0,0.392222224,25.676442586117645,607.0
NORMAL_180_Na Ta Wadi To Bhekrainagar_Up-1325_0,0.392777778,29.975359464357144,675.0
NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1325_0,0.393333333,39.24025929454546,434.0
NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1415_0,0.394166667,37.41647237227273,556.0
NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1400_0,0.394166667,37.41647237227273,556.0
NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1315_0,0.396111111,31.005002251307694,614.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1430_0,0.396111111,15.459454284125,385.0
NORMAL_181_Na Ta Wadi To Kondhwa Kh_Up-1430_0,0.39638889,20.549416255666667,147.0
NORMAL_28_Katraj To Shivajinagar_Up-1400_0,0.396944443,24.278560557,553.0
NORMAL_2_Katraj To Shivajinagar_Up-1405_0,0.39694444500000003,27.4992212677,956.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1245_0,0.397777777,29.9659616755,722.0
NORMAL_29_Swargate To Alandi_Up-1325_0,0.398888889,39.014944547333336,623.0
NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,0.399444445,32.1182309975,503.0
NORMAL_193_Hadapsar Gadital To Uruli Kanchan_Up-1430_0,0.401388887,46.49001108606897,267.0
NORMAL_190_Fursungi To Hadapsar Gadital_Down-0910_0,0.40138888899999997,38.88853155909091,41.0
NORMAL_204_Chinchwad Gaon to  Bhekrainagar_Down-1300_0,0.401388889,28.514986391533334,609.0
NORMAL_189_Devachi Uruli (Dhangar Vasti) To Hadapsar Gadital_Down-0910_0,0.401666667,28.44580267883333,8.0
NORMAL_94_Kothrud Depot To Pune Station_Up-1400_0,0.401666668,29.20199150929167,841.0
NORMAL_174_NDA 10 No Gate Bus Stand To Pune Station_Down-1330_0,0.402222221,24.22713351794737,737.0
NORMAL_120_Ma Na Pa To Indoorance System Chakan Mhalunge_Up-1425_0,0.402777778,29.181999199222226,790.0
NORMAL_144_Kothrud Depot To Pune Station_Up-1420_0,0.403055555,28.492767138275862,755.0
NORMAL_301_Shewalwadi To Katraj_Down-1340_0,0.403055555,27.331941695294116,703.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1415_0,0.403055555,27.595515775714283,794.0
NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1430_0,0.403333331,36.056026774761904,303.0
NORMAL_149_Shewalwadi To Pimprigaon_Up-1340_0,0.40361111,34.08136945692857,301.0
NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1340_0,0.403611111,30.7322018828125,652.0
NORMAL_81_Kumbare Park To Pune Station_Up-1410_0,0.403888889,31.264902098884615,863.0
NORMAL_103_Hinjawadi - Maan Phase 3 To Katraj_Down-1325_0,0.40388888900000003,30.693250415608695,702.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1405_0,0.405833333,23.968922931250003,452.0
NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,0.406666668,30.90416614235294,558.0
NORMAL_104_Deccan Gymkhana To DSK Vishwa_Up-1425_0,0.407777779,26.064627587739132,581.0
NORMAL_117A_Swargate To DSK Vishwa_Up-1415_0,0.408055558,35.3713911444,468.0
NORMAL_207_Swargate To Saswad_Up-1430_0,0.408333334,30.210645968615385,490.0
NORMAL_197_Kothrud Depot To Hadapsar Gadital_Down-1340_0,0.40861111,24.93926987692857,638.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1420_0,0.41,27.893093306941175,327.0
NORMAL_VJR3_Kothrud Depot To Hadapsar Gadital_Up-1430_0,0.410277778,24.517275446833334,431.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1430_0,0.410277779,24.27889275763636,486.0
NORMAL_354_Marketyard To Pimpri Road_Down-1415_0,0.41111110900000003,31.33684570809524,965.0
NORMAL_38_Dhankawadi To Na Ta Wadi_Up-1355_0,0.411666669,20.264738667,681.0
NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1205_0,0.413333332,26.746137600434785,360.0
NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1145_0,0.413333332,26.746137600434785,360.0
NORMAL_7A_Hadapsar Gadital To Uruli Kanchan_Up-1415_0,0.41333333299999997,52.45268253764706,270.0
NORMAL_7A_Hadapsar Gadital To Uruli Kanchan_Up-1355_0,0.41333333299999997,52.45268253764706,270.0
NORMAL_7A_Hadapsar Gadital To Uruli Kanchan_Up-1400_0,0.41333333299999997,52.45268253764706,270.0
NORMAL_358_Bhosari Terminal To Chakan Ambethan Chowk_Up-1355_0,0.414166668,36.30325309075,121.0
NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1415_0,0.415555556,34.71208444477273,199.0
NORMAL_14_Kesnand Phata To Dhayari Maruti Mandir_Down-1255_0,0.415555558,27.359679149999998,498.0
NORMAL_187_Pune Station To Bhekrainagar_Down-1335_0,0.416666666,34.57640218841176,539.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1320_0,0.416666666,27.751674603333335,709.0
NORMAL_152_MNP To Dhanori / KamalPark Via Lohagaon_Up-1425_0,0.416666667,30.842963898086953,509.0
NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1345_0,0.416944445,32.50949229304348,875.0
NORMAL_183_Hadapsar Gadital To Theur_Up-1415_0,0.417499999,47.086603614642854,239.0
NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1420_0,0.417777778,29.27577680422727,313.0
NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,0.418055556,30.033391516875,503.0
NORMAL_VJR2_Kesnand Phata To Warje Malwadi_Down-1300_0,0.418055556,22.372032930944446,712.0
NORMAL_161_Vimannagar To  Warje Malwadi_Down-1305_0,0.418055557,27.486033835733334,531.0
NORMAL_301_Shewalwadi To Katraj_Down-1420_0,0.41833333300000003,27.701351957500002,509.0
NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_0,0.418333335,34.07685056904762,574.0
NORMAL_282_Warje Malwadi To Bhosari Terminal_Up-1315_0,0.418888888,35.39202174909091,881.0
NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1420_0,0.418888889,20.899217003,607.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,0.419999998,29.201789939076924,352.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1400_0,0.420555556,23.244735827777777,608.0
NORMAL_103_Kothrud Depot To Katraj_Down-1400_0,0.420833334,30.720531183333335,1008.0
NORMAL_103_Kothrud Depot To Katraj_Down-1405_0,0.420833334,30.720531183333335,1008.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1400_0,0.422222224,25.602977418470587,708.0
NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,0.422499999,32.90602936388889,611.0
NORMAL_168_Ma Na Pa To Keshavnagar_Up-1430_0,0.422500001,16.958541893636365,153.0
NORMAL_197_Kothrud Depot To Hadapsar Gadital_Down-1405_0,0.422500002,30.71317518378261,845.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1250_0,0.423611111,10.83287886125,192.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1340_0,0.423611112,22.63457236625,605.0
NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1425_0,0.423611112,31.903895283947367,882.0
NORMAL_312_Pune Station To Chinchwadgaon_Up-1420_0,0.424444446,32.07738988989473,548.0
NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1345_0,0.424722221,25.92364415711765,322.0
NORMAL_354_Marketyard To Pimprigaon_Up-1350_0,0.42611111,32.207922128119996,1103.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-1430_0,0.42666666799999997,20.964551364727274,413.0
NORMAL_151_Pune Station To Alandi_Up-1425_0,0.427777778,27.24529411688889,425.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-1330_0,0.42861111,29.2530177195625,712.0
NORMAL_71_Sukhsagarnagar To Kothrud Depot_Down-1405_0,0.429166666,29.37033946465517,1117.0
NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1355_0,0.42972222,34.919465484285716,723.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1355_0,0.429999998,27.090897364545455,747.0
NORMAL_234_Ma Na Pa To Kharadi Gaon_Up-1425_0,0.431666666,21.02394491433333,521.0
NORMAL_5_Swargate To Pune Station_Up-0900_0,0.432499999,38.65828891583333,132.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1355_0,0.433333336,28.289922529692305,585.0
NORMAL_372_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1340_0,0.433611112,33.76732701542857,359.0
NORMAL_372_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1355_0,0.433611112,33.76732701542857,359.0
NORMAL_372_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1345_0,0.433611112,33.76732701542857,359.0
NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1425_0,0.433888887,34.72736518480953,875.0
NORMAL_71_Kothrud Depot To Sukhsagarnagar_Up-1415_0,0.434444444,26.626689064555553,705.0
NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1315_0,0.434999999,30.193542729199997,640.0
NORMAL_169_Ma Na Pa To Keshavnagar (Vai Koregaon Park)_Up-1355_0,0.435,25.895359747125,96.0
NORMAL_205_Vasantdada Putala Sangvi To Hadapsar Gadital_Down-1345_0,0.435833333,28.01504579688235,520.0
NORMAL_197_Hadapsar Gadital To Kothrud Depot_Up-1425_0,0.436388888,24.537076532266667,417.0
NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1410_0,0.437499998,37.318552155,347.0
NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1400_0,0.437499998,37.318552155,347.0
NORMAL_11_Marketyard To Pimplegurav_Up-1420_0,0.438333334,18.819937117733332,419.0
NORMAL_192_Hadapsar Gadital To Vadachiwadi_Up-1430_0,0.440833333,19.94809820325,14.0
NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,0.44138889,29.36443026166667,611.0
NORMAL_275_Kothrud Stand To Chinchwadgaon_Up-1415_0,0.441944447,30.065049735227273,1083.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1240_0,0.443055553,25.076223912,659.0
NORMAL_118_Swargate To Venutai Chavan College_Up-0910_0,0.443333334,36.563315207,61.0
NORMAL_144_Kothrud Stand To Pune Station_Up-1405_0,0.44361111,24.426726324649998,756.0
NORMAL_67_Swargate To Kharadi_UP-1410_0,0.44416666800000004,25.335778854166666,618.0
NORMAL_VJR1_Hadapsar Gadital To Dhayari Maruti Mandir_Up-1325_0,0.446666665,28.12547618562963,548.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-1305_0,0.446666666,33.521972436649996,852.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-1305_1,0.446666666,33.521972436649996,852.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1420_0,0.4475,25.999504248944444,676.0
NORMAL_305_Nigdi To Vadgaon Mawal_Up-1400_0,0.448333331,45.70580731133334,256.0
NORMAL_305_Nigdi To Vadgaon Mawal_Up-1405_0,0.448333331,45.70580731133334,256.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1355_0,0.448611113,24.2260720343,176.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1310_0,0.449722222,21.268315967615386,546.0
NORMAL_11_Marketyard To Pimplegurav_Up-1335_0,0.450277778,29.23423568230769,454.0
NORMAL_71_Kothrud Depot To Sukhsagarnagar_Up-1400_0,0.450555555,26.913345087473683,784.0
NORMAL_19_Shivajinagar To Kondhwa Hospital_Down-1355_0,0.45111111000000004,25.89754118821053,248.0
NORMAL_VJR1_Hadapsar Gadital To Dhayari Maruti Mandir_Up-1425_0,0.451666667,20.345437150749998,409.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-1355_0,0.451944445,35.64141496458333,852.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1415_0,0.45305555599999997,26.336477589549997,727.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1425_0,0.455000001,25.877039357588238,539.0
NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,0.45555555400000003,31.44848813833333,611.0
NORMAL_337_Bhakti Shakti To Dhayari Maruti Mandir_Down-1320_0,0.456388888,33.68359812407692,631.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1405_0,0.456388891,27.66103756235294,547.0
